graph,original_order,original_size,original_time,original_iterations,original_error,original_technique,batch_size,order,size,time,iterations,error,technique
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1","434102.4","32073441.2","150.8462","51","0.0000015624199999999998","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1","434102.4","32073441.2","3.9099999999999993","1.8","0.000001412716","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5","434102.6","32073445.2","376.2024","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5","434102.6","32073445.2","137.2774","0","0.0000027551","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5","434102.6","32073445.2","152.4602","51","0.00000165888","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5","434102.6","32073445.2","9.6164","3.6","0.00000260604","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5","434102.6","32073445.2","150.559","51","0.00000165888","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5","434102.6","32073445.2","8.968399999999999","3.6","0.00000260604","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10","434104.6","32073451.2","374.2332","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10","434104.6","32073451.2","161.1486","0","0.00000265052","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10","434104.6","32073451.2","148.2036","51","0.0000017833","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10","434104.6","32073451.2","15.7018","5.6","0.0000036288000000000003","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10","434104.6","32073451.2","148.9744","51","0.0000017833","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10","434104.6","32073451.2","15.2166","5.6","0.0000036288000000000003","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","50","434111.4","32073493.6","372.49660000000006","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","50","434111.4","32073493.6","208.3312","0","0.00000265106","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","50","434111.4","32073493.6","152.411","51","0.00000186806","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","50","434111.4","32073493.6","35.894999999999996","12.2","0.0000055271200000000005","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","50","434111.4","32073493.6","150.2446","51","0.00000186806","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","50","434111.4","32073493.6","35.3538","12.2","0.0000055271200000000005","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","100","434121.6","32073550.6","375.9328","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","100","434121.6","32073550.6","232.3856","0","0.0000028497","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","100","434121.6","32073550.6","153.8276","51","0.00000166084","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","100","434121.6","32073550.6","45.0458","15.2","0.00000585202","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","100","434121.6","32073550.6","150.3184","51","0.00000166084","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","100","434121.6","32073550.6","44.772200000000005","15.2","0.00000585202","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","500","434189.6","32073983.6","370.1454","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","500","434189.6","32073983.6","255.3104","0","0.0000026508799999999998","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","500","434189.6","32073983.6","150.1308","51","0.0000018734800000000002","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","500","434189.6","32073983.6","66.04639999999999","22.4","0.000005413259999999999","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","500","434189.6","32073983.6","148.7702","51","0.0000018734800000000002","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","500","434189.6","32073983.6","65.03720000000001","22.4","0.000005413259999999999","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1000","434276.8","32074530","370.38919999999996","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1000","434276.8","32074530","274.5078","0","0.00000284344","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1000","434276.8","32074530","151.15019999999998","51","0.00000165682","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1000","434276.8","32074530","76.26059999999998","25.6","0.000005298499999999999","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1000","434276.8","32074530","149.2294","51","0.00000165682","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1000","434276.8","32074530","74.0188","25.6","0.000005298499999999999","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5000","435027.2","32078900","378.6264","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5000","435027.2","32078900","303.4706","0","0.0000025555","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5000","435027.2","32078900","149.52100000000002","51","0.0000019056000000000002","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5000","435027.2","32078900","97.146","33","0.000004444200000000001","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5000","435027.2","32078900","150.8742","51","0.0000019056000000000002","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5000","435027.2","32078900","97.8124","33","0.000004444200000000001","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10000","435848.4","32084312.4","336.2554","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10000","435848.4","32084312.4","285.228","0","0.00000253182","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10000","435848.4","32084312.4","146.48499999999999","51","0.0000018777","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10000","435848.4","32084312.4","100.696","35.4","0.000004421560000000001","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10000","435848.4","32084312.4","123.87079999999999","51","0.0000018777","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10000","435848.4","32084312.4","101.3108","35.4","0.000004421560000000001","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","50000","442312.8","32127343.6","374.98999999999995","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","50000","442312.8","32127343.6","354.8178","0","0.00000230824","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","50000","442312.8","32127343.6","149.8888","51","0.0000019646200000000003","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","50000","442312.8","32127343.6","126.75319999999999","42.8","0.00000359716","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","50000","442312.8","32127343.6","149.38320000000002","51","0.0000019646200000000003","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","50000","442312.8","32127343.6","125.88759999999999","42.8","0.00000359716","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","100000","448945","32180063.2","375.172","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","100000","448945","32180063.2","364.32280000000003","0","0.0000021371200000000004","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","100000","448945","32180063.2","151.29759999999996","51","0.0000019945800000000002","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","100000","448945","32180063.2","132.01299999999998","45","0.0000034949599999999993","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","100000","448945","32180063.2","150.99720000000002","51","0.0000019945800000000002","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","100000","448945","32180063.2","134.28820000000002","45","0.0000034949599999999993","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","500000","472173.6","32583265.4","376.3696","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","500000","472173.6","32583265.4","376.4666","0","0.00000137984","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","500000","472173.6","32583265.4","151.6008","51","0.00000181278","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","500000","472173.6","32583265.4","145.8632","49","0.0000024105400000000003","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","500000","472173.6","32583265.4","153.3348","51","0.00000181278","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","500000","472173.6","32583265.4","145.7518","49","0.0000024105400000000003","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1000000","476856","33077962.4","380.8274","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1000000","476856","33077962.4","375.352","0","8.549299999999999e-7","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1000000","476856","33077962.4","149.44819999999999","50","0.0000020851","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1000000","476856","33077962.4","142.42440000000002","48","0.00000254464","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1000000","476856","33077962.4","151.1866","50","0.0000020851","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","1000000","476856","33077962.4","143.7358","48","0.00000254464","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5000000","477513","37072735.2","357.67699999999996","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5000000","477513","37072735.2","347.34720000000004","0","2.88036e-7","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5000000","477513","37072735.2","135.6468","44","0.00000277358","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5000000","477513","37072735.2","128.5138","42","0.00000301372","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5000000","477513","37072735.2","136.3958","44","0.00000277358","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","5000000","477513","37072735.2","132.2082","42","0.00000301372","pagerankLevelwise [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10000000","477513","42072030.6","348.4998","0","0","pagerankNvgraph [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10000000","477513","42072030.6","340.64639999999997","0","1.7402e-7","pagerankNvgraph [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10000000","477513","42072030.6","134.5426","41","0.0000027235999999999996","pagerankMonolithic [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10000000","477513","42072030.6","127.9164","39","0.0000030667000000000002","pagerankMonolithic [dynamic]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10000000","477513","42072030.6","136.2866","41","0.0000027235999999999996","pagerankLevelwise [static]"
"coPapersCiteseer","434102","32073440","154.067","51","0","pagerankMonolithic","10000000","477513","42072030.6","129.1734","39","0.0000030667000000000002","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1","540486.2","30491459","353.99339999999995","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1","540486.2","30491459","67.37","0","0.00000224062","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1","540486.2","30491459","146.91000000000003","49","0.00000145258","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1","540486.2","30491459","4.0358","1.8","0.0000011221880000000001","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1","540486.2","30491459","147.276","49","0.00000145258","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1","540486.2","30491459","4.134600000000001","1.8","0.0000011221880000000001","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5","540486.6","30491463.4","356.28000000000003","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5","540486.6","30491463.4","127.35240000000002","0","0.00000286822","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5","540486.6","30491463.4","147.6874","49","0.00000145798","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5","540486.6","30491463.4","8.844800000000001","3.4","0.0000023284","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5","540486.6","30491463.4","147.17419999999998","49","0.00000145798","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5","540486.6","30491463.4","10.1214","3.4","0.0000023284","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10","540488","30491469.4","355.79","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10","540488","30491469.4","153.186","0","0.00000304942","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10","540488","30491469.4","147.02079999999998","49","0.00000145062","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10","540488","30491469.4","14.447199999999999","5.2","0.0000037927600000000005","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10","540488","30491469.4","147.2326","49","0.00000145062","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10","540488","30491469.4","15.5488","5.2","0.0000037927600000000005","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","50","540494.6","30491512.4","338.8594","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","50","540494.6","30491512.4","200.847","0","0.00000308478","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","50","540494.6","30491512.4","123.21419999999998","49","0.0000014435","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","50","540494.6","30491512.4","32.220400000000005","11.2","0.000005082720000000001","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","50","540494.6","30491512.4","143.6184","49","0.0000014435","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","50","540494.6","30491512.4","33.269999999999996","11.2","0.000005082720000000001","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","100","540501.8","30491566.6","279.3776","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","100","540501.8","30491566.6","215.4382","0","0.0000030909","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","100","540501.8","30491566.6","146.62460000000002","49","0.0000014436399999999999","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","100","540501.8","30491566.6","41.1134","14","0.00000523052","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","100","540501.8","30491566.6","144.8506","49","0.0000014436399999999999","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","100","540501.8","30491566.6","42.1596","14","0.00000523052","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","500","540570.8","30491998.8","352.8706","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","500","540570.8","30491998.8","243.3608","0","0.0000030911199999999996","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","500","540570.8","30491998.8","146.6402","49","0.0000014477000000000001","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","500","540570.8","30491998.8","58.62220000000001","19.8","0.0000053074400000000005","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","500","540570.8","30491998.8","146.88559999999998","49","0.0000014477000000000001","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","500","540570.8","30491998.8","60.8806","19.8","0.0000053074400000000005","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1000","540659.2","30492546","351.8314","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1000","540659.2","30492546","260.2356","0","0.0000031171599999999997","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1000","540659.2","30492546","146.8244","49","0.0000014472599999999998","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1000","540659.2","30492546","66.907","22.4","0.00000533316","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1000","540659.2","30492546","146.55839999999998","49","0.0000014472599999999998","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1000","540659.2","30492546","68.9566","22.4","0.00000533316","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5000","541398.2","30496899.6","356.49339999999995","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5000","541398.2","30496899.6","302.19800000000004","0","0.0000031039","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5000","541398.2","30496899.6","147.75320000000002","49","0.00000144444","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5000","541398.2","30496899.6","84.986","29","0.000005136000000000001","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5000","541398.2","30496899.6","147.37380000000002","49","0.00000144444","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5000","541398.2","30496899.6","86.71799999999999","29","0.000005136000000000001","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10000","542275.2","30502335","354.3746","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10000","542275.2","30502335","313.17240000000004","0","0.0000029941600000000002","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10000","542275.2","30502335","148.02939999999998","49","0.0000015609199999999999","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10000","542275.2","30502335","94.8852","32","0.000005058939999999999","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10000","542275.2","30502335","147.7264","49","0.0000015609199999999999","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10000","542275.2","30502335","96.7832","32","0.000005058939999999999","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","50000","548829","30545442.6","357.0352","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","50000","548829","30545442.6","346.06059999999997","0","0.0000027327200000000002","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","50000","548829","30545442.6","148.29059999999998","49","0.00000166072","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","50000","548829","30545442.6","117.57260000000001","39","0.0000048646800000000005","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","50000","548829","30545442.6","147.61560000000003","49","0.00000166072","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","50000","548829","30545442.6","118.2868","39","0.0000048646800000000005","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","100000","555961.6","30598524.4","361.02660000000003","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","100000","555961.6","30598524.4","358.3458","0","0.00000230982","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","100000","555961.6","30598524.4","147.59160000000003","49","0.00000194894","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","100000","555961.6","30598524.4","128.5656","42.6","0.00000431668","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","100000","555961.6","30598524.4","148.4046","49","0.00000194894","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","100000","555961.6","30598524.4","129.2286","42.6","0.00000431668","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","500000","584494.8","31004579.2","364.68399999999997","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","500000","584494.8","31004579.2","382.5804","0","0.000001478","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","500000","584494.8","31004579.2","148.579","49","0.00000172536","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","500000","584494.8","31004579.2","142.2896","47","0.00000366","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","500000","584494.8","31004579.2","149.65079999999998","49","0.00000172536","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","500000","584494.8","31004579.2","142.63","47","0.00000366","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1000000","592654.2","31499527.6","361.3414","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1000000","592654.2","31499527.6","384.3924","0","9.09788e-7","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1000000","592654.2","31499527.6","143.7456","47","0.00000276742","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1000000","592654.2","31499527.6","140.148","46","0.0000035539400000000002","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1000000","592654.2","31499527.6","141.9296","47","0.00000276742","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","1000000","592654.2","31499527.6","141.05579999999998","46","0.0000035539400000000002","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5000000","594535","35491021.4","307.18100000000004","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5000000","594535","35491021.4","297.71039999999994","0","2.97246e-7","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5000000","594535","35491021.4","123.3264","39","0.0000019542","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5000000","594535","35491021.4","116.8172","37","0.0000020993999999999998","pagerankMonolithic [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5000000","594535","35491021.4","122.1354","39","0.0000019542","pagerankLevelwise [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","5000000","594535","35491021.4","117.65740000000001","37","0.0000020993999999999998","pagerankLevelwise [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10000000","594535","40490601.2","270.178","0","0","pagerankNvgraph [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10000000","594535","40490601.2","262.0304","0","2.2961599999999998e-7","pagerankNvgraph [dynamic]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10000000","594535","40490601.2","114.769","34","0.00000186484","pagerankMonolithic [static]"
"coPapersDBLP","540486","30491458","145.629","49","0","pagerankMonolithic","10000000","594535","40490601.2","108.5722","33","0.00000136304","pagerankMonolithic [dynamic]"
